price,Address,area,latitude,longitude,Bedrooms,Bathrooms,Balcony,Status,neworold,parking,Furnished_status,Lift,Landmarks,type_of_building,desc,Price_sqft
67000000.0,"Worli, Mumbai - South Mumbai, Maharashtra",2625.0,19.0096214,72.821264,3.0,3.0,,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It is a good location property. Please contact for more details.
                    
                ",25523.809523809523
31000000.0,"Chembur, Mumbai, Tilak Nagar - Harbour Line, Mumbai - Harbour Line, Maharashtra",1500.0,19.0637822,72.892005,3.0,3.0,1.0,Ready to Move,Resale,2.0,,2.0,Tilaknagar Station,Flat,"
                    
                    
                    
                       Road Facing, Newly constructed property for sale in Godrej prime.The property is semifurnished. and beautifully maintained
                    
                ",20666.666666666668
40000000.0,"Kandivali East, Mumbai - North Mumbai, Maharashtra",2000.0,19.2000877298614,72.8758066157395,4.0,4.0,,Ready to Move,New Property,,,,,Flat,"
",20000.0
7800000.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",882.0,19.26231203,72.87409673,2.0,2.0,,Ready to Move,Resale,1.0,,,,Flat,"
",8843.537414965986
50000000.0,"Alameda park, Bandra, Mumbai - Western Suburbs, Maharashtra",1100.0,19.0576160943522,72.8334689976864,3.0,3.0,,Ready to Move,Resale,,,,,Flat,"
",45454.545454545456
15100000.0,"Centrio, Off Eastern Freeway, Opposite RBK International School, PL Lokhande Marg, Govandi, Mumbai Harbour, Mumbai, Govandi, Mumbai - Harbour Line, Maharashtra",1050.0,19.055124282836914,72.91546630859375,2.0,2.0,1.0,Ready to Move,New Property,,Unfurnished,,"OFF Eastern Freeway, 5 mins to Chembur station",Flat,"
                    
                    
                    
                       Beautiful property at Upper Chembur with a proper Club House, gym, swimming pool, security, 24hrs water, power backup,
                    
                ",14380.952380952382
30000000.0,"Chandivali, Mumbai - Central Line, Maharashtra",1462.0,19.105279,72.899594,2.0,2.0,,Ready to Move,Resale,,,,,Individual House,"
",20519.83584131327
12000000.0,"Dahisar East, Mumbai - North Mumbai, Maharashtra",830.0,19.24006691,72.8703184,2.0,2.0,,,Resale,,Unfurnished,,,Flat,"
",14457.831325301206
22500000.0,"Santacruz East, Mumbai - Western Suburbs, Maharashtra",540.0,19.0733903,72.8654319,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
",41666.666666666664
13300000.0,"Malad West, Mumbai, Jankalyan Nagar, Mumbai - North Mumbai, Maharashtra",1000.0,19.2018545,72.815272,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
",13300.0
30000000.0,"Eastern Express Highway, Vikhroli, Mumbai, Maharashtra, Vikhroli East, Mumbai - Central Line, Maharashtra",780.0,19.0937492,72.922604,2.0,2.0,,Ready to Move,New Property,1.0,,2.0,,Individual House,"
",38461.53846153846
48000000.0,"Andheri West, Mumbai - Western Suburbs, Maharashtra",1550.0,19.15038469,72.82855247,3.0,3.0,,Ready to Move,Resale,,,,,Flat,"
",30967.74193548387
60000000.0,"Andheri West, Mumbai - Western Suburbs, Maharashtra",1210.0,19.129387,72.827935,3.0,3.0,3.0,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It has covered area 1210 sq-ft. Please contact for more details.
                    
                ",49586.776859504134
18000000.0,"102., Basant Cinema, Mumbai - Harbour Line, Maharashtra",900.0,19.0461607,72.9027022,2.0,2.0,,Ready to Move,Resale,1.0,,1.0,"Movietime Cubic Mall, RCF Township",Flat,"


                                This property is located in one of the best localities in Chembur. The proximity to the eastern express freeway is just 500 meters. It is located right on the main road with the BEST bus stop at 2 mins walking distance. For recreation there is Movietime Cubic mall which is at a distance of 200 meters 5 mins walking and the RCF sports clubgarden are a 2 minute walk. The building is in good condition with repainting getting done in the coming month. Our flat is fully furnished and ready to move in.,
                            
more

",20000.0
17500000.0,"F-1019, Sunderdham, Rambaug Lane, Off S V Road, Borivali West, Borivali West, Mumbai - Western Suburbs, Maharashtra",1000.0,19.2335321,72.839198,2.0,3.0,1.0,Ready to Move,Resale,,Unfurnished,,"Walking distance from Market, School, Hospitals, Malls, Shopping areas",Flat,"


                                2 BHK with 2 Master Bedrooms. Excellent society. Well maintained. East West Open. Great Sunshine and Air flow. Full French Windows in 1 Bedroom which is extended for couple with kids. Ample storage everywhere. False Ceiling. Big area designed for a Mandir specially for Vaishnav family. BMC, Boring
                            
more

",17500.0
9390000.0,"vinay nagar, close to western Express highway, mira road east, thane, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1053.0,19.281902,72.886296,2.0,2.0,3.0,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       This Multistorey Apartment is located at 8th floor in a building of total 15 floors.
                    
                ",8917.378917378917
14000000.0,"Amber Mahavir Residency, 5th floor, Cama Lane, Ghatkopar West, Mumbai- 400086, Ghatkopar West, Mumbai - Central Line, Maharashtra",525.0,19.0908063,72.9076669,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
",26666.666666666668
28000000.0,"1 b 164., Ghatkopar West, Mumbai - Central Line, Maharashtra",1360.0,19.097765,72.916827,3.0,2.0,,Ready to Move,Resale,,,,opposite R city malll,Flat,"


                                Beautifully furnished flat with Walk-in wardrobe ( a rarity in Mumbai), modular kitchen, ACs etc. Very maintained complex by Kalpataru, great construction quality and amenities - pool, clubhouse, banquet, gym, sauna, kids play area etc. Right opposite R City Mall so very convenient.
                            
more

",20588.235294117647
22500000.0,"Ganesh darshan V b ext. lane Near saibaba temple, Ghatkopar East, Mumbai - Central Line, Maharashtra",850.0,19.079069137573242,72.90797424316406,2.0,2.0,3.0,Ready to Move,Resale,,Unfurnished,,,Flat,"
                    
                    
                    
                       If you are finding a house where  proper air and light vantilation .It is specious and wth a very beautiful calming view.2 bhk flat with 3 balcony.The place is located in the prime location near to jain temple and 3 mins away from market
                    
                ",26470.58823529412
135000000.0,"Gulmohar Cross Road 5, Juhu, Mumbai - Western Suburbs, Maharashtra",4000.0,19.098821,72.8320717,5.0,6.0,,Ready to Move,Resale,4.0,Furnished,,Ekta Kapoor bungalow,Flat,"


                                North East Facing, Vastu compliant complete single floor 6 bedroom apartment converted to 5 bedrom with private pooja rom,with amazing furniture and design.Its  in a very private neighbourhood facing lush green trees and waking up to birds chirping in the finest area JVPD.KItchen designed as per European standards with absolutely privacy.This property is for the selcet few with discernable tastes and will not last long at this price. Brokers excuse.
                            
more

",33750.0
17000000.0,"Dahanukar Wadi, Mumbai - North Mumbai, Maharashtra",756.0,19.20768,72.83846,2.0,2.0,4.0,Ready to Move,Resale,,Furnished,,,Flat,"
",22486.772486772486
13300000.0,"Flat 3, 1 st floor Inayti makhdoom building, behind makdoom shah baba dargah, off cadel road, Mahim west, mumbai 400016, Mahim West, Mumbai - Central Mumbai, Maharashtra",600.0,19.0391515,72.8404703,2.0,2.0,1.0,Ready to Move,Resale,,Semi-Furnished,0.0,Property is owned by trust as landlord. Locality is muslims around.,Individual House,"


                                Building has only 6 flats 2 on each floor including groundfloor. Spacious bike parking with open terrace of around 2000 sqft sea facing. Lot of open space around. Bedroom has a sea facing view of bandra worli sealink, 24hours BMC water supply. Building has beach access which is maintained by BMC. Ventilation is amazing. Windows are in three directions i.e is NSW. No car parking available. Good neighbourhood. Good landlord and does not intefere in anything.Brokers are welcome.Public Gym , market , swimming pool ,bus stand is all at walking distance of 5minutes or less.
                            
more

",22166.666666666668
28000000.0,"Parel, Mumbai - South Mumbai, Maharashtra",1350.0,19.0051754,72.8498377,2.0,2.0,,Ready to Move,New Property,2.0,,,L&T Crescent Bay,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It has covered area of 1350 sq-ft. Good connectivity to all parts of the city and close to LT Crescent Bay.
                    
                ",20740.74074074074
13000000.0,"Kandivali village, off mg road., Kandivali West, Mumbai - North Mumbai, Maharashtra",680.0,19.206752,72.840401,2.0,2.0,,Ready to Move,New Property,15.0,,1.0,Mahavir Nagar,Flat,"
                    
                    
                    
                       fullu furnished with east west facing on first floor.
                    
                ",19117.647058823528
180000000.0,"Bandra Band Stand, Mumbai - Western Suburbs, Maharashtra",2100.0,19.05057,72.82143,4.0,4.0,2.0,Ready to Move,Resale,2.0,Furnished,,Shahrukh Khan's residence.,Flat,"
",85714.28571428571
20500000.0,"SVP nagar, near Versova telephone exchange, andheri west., Andheri West, Mumbai - Western Suburbs, Maharashtra",1000.0,19.1297376,72.8291555,2.0,2.0,,Ready to Move,Resale,1.0,Semi-Furnished,,Versova telephone exchange,Flat,"


                                Multistorey Apartment is located at the advantageous 1st floor in a tower of total 7 floors. The age of construction for this Multistorey Apartment is between 10 to 15 years. The location has easy access to, Gidbart Municipal School Andheri West (0 km ), Indian Bank (0 km ), Lion Kartar Singh Hospital (0 km ) and Santacruz East Railway Station (9 km ).
                            
more

",20500.0
18500000.0,"Goregaon West, Mumbai - North Mumbai, Maharashtra",883.0,19.150981,72.849173,2.0,2.0,,Ready to Move,Resale,1.0,,,,Flat,"
",20951.302378255947
145000000.0,"94 A pali hill, Pali Hill, Mumbai - Western Suburbs, Maharashtra",2450.0,19.067380905151367,72.82572174072266,3.0,4.0,2.0,Ready to Move,Resale,,Unfurnished,,close by good cater road,Individual House,"
                    
                    
                    
                       opp dev anand bunglow  beautiful done flat market valve was 20cr
                    
                ",59183.67346938775
7400000.0,"Malvani Manali CHSL, Malvani, Gaikwad Nagar, Malad West, Malvani, Mumbai - North Mumbai, Maharashtra",800.0,19.18546,72.82067,2.0,2.0,,Ready to Move,New Property,,,,,Flat,"
",9250.0
30000000.0,"Chembur East, Mumbai, Maharashtra",1360.0,19.043911,72.898778,3.0,3.0,,Ready to Move,Resale,,Furnished,,,Flat,"
",22058.823529411766
9500000.0,"JP North Estalla, North garden city, Kashimira, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1098.0,19.28217,72.87654,2.0,2.0,4.0,Ready to Move,Resale,1.0,,,Situated close to Podar international school. Next to Highway.,Individual House,"


                                2BHK. Semi furnished which includes 2x Bedroom wardrobes, Modular kitchen, Passage compartment. Based on the 17th Floor out of 23 floors building. Solar power panels for electricity, along with water harvest system. Club house with all modern amenities.
                            
more

",8652.094717668488
